"Date","Price","Open","High","Low","Vol.","Change %"
"01/26/2021","30,800.0","30,800.0","31,220.0","30,320.0","194.15K","1.05%"
"01/25/2021","30,480.0","31,150.0","31,460.0","30,350.0","409.31K","-2.18%"
"01/22/2021","31,160.0","31,970.0","31,980.0","31,110.0","466.36K","-3.08%"
"01/21/2021","32,150.0","33,100.0","33,100.0","31,610.0","179.68K","-0.80%"
"01/20/2021","32,410.0","32,900.0","33,240.0","32,270.0","213.03K","-1.37%"
"01/19/2021","32,860.0","33,460.0","33,670.0","32,800.0","190.65K","-1.76%"
"01/18/2021","33,450.0","33,140.0","33,450.0","33,000.0","73.21K","1.06%"
"01/15/2021","33,100.0","34,200.0","34,200.0","33,100.0","112.70K","-3.72%"
"01/14/2021","34,380.0","34,580.0","34,780.0","34,200.0","58.71K","-0.58%"
"01/13/2021","34,580.0","34,400.0","34,900.0","34,220.0","510.98K","-1.20%"
"01/12/2021","35,000.0","34,880.0","35,080.0","34,420.0","369.94K","-0.28%"
"01/08/2021","35,100.0","34,010.0","35,100.0","34,010.0","218.05K","2.30%"
"01/07/2021","34,310.0","34,700.0","34,780.0","34,310.0","102.60K","0.62%"
"01/06/2021","34,100.0","34,520.0","34,990.0","34,000.0","280.54K","-4.40%"
"01/05/2021","35,670.0","33,800.0","35,670.0","33,500.0","180.07K","6.48%"
"01/04/2021","33,500.0","34,580.0","34,580.0","33,500.0","60.03K","-4.23%"
"12/30/2020","34,980.0","34,540.0","35,300.0","34,540.0","90.72K","0.29%"
"12/29/2020","34,880.0","34,400.0","34,920.0","34,400.0","41.90K","1.10%"
"12/28/2020","34,500.0","34,650.0","35,000.0","34,310.0","31.87K","-0.43%"
"12/24/2020","34,650.0","34,200.0","34,650.0","34,090.0","8.29K","1.79%"
"12/23/2020","34,040.0","34,110.0","34,500.0","34,040.0","189.48K","-0.96%"
"12/22/2020","34,370.0","33,080.0","34,400.0","33,030.0","104.38K","3.96%"
"12/21/2020","33,060.0","34,000.0","34,190.0","32,700.0","344.43K","-5.27%"
"12/18/2020","34,900.0","35,400.0","35,800.0","34,900.0","988.58K","-0.85%"
"12/17/2020","35,200.0","34,000.0","35,200.0","33,930.0","267.94K","3.50%"
"12/16/2020","34,010.0","33,730.0","34,290.0","33,160.0","168.00K","0.83%"
"12/15/2020","33,730.0","32,700.0","33,790.0","32,700.0","361.29K","3.15%"
"12/14/2020","32,700.0","32,150.0","32,980.0","31,750.0","327.91K","2.19%"
"12/11/2020","32,000.0","31,750.0","32,200.0","31,000.0","353.94K","0.88%"
"12/10/2020","31,720.0","32,400.0","33,450.0","31,620.0","240.22K","-1.80%"
"12/09/2020","32,300.0","31,450.0","32,300.0","31,300.0","281.02K","5.21%"
"12/07/2020","30,700.0","30,600.0","31,260.0","30,230.0","157.30K","0.33%"
"12/04/2020","30,600.0","29,380.0","30,900.0","29,380.0","178.00K","4.08%"
"12/03/2020","29,400.0","28,790.0","29,400.0","28,680.0","165.59K","2.08%"
"12/02/2020","28,800.0","28,110.0","28,800.0","28,110.0","211.96K","2.13%"
"12/01/2020","28,200.0","28,000.0","28,340.0","28,000.0","102.02K","1.88%"
"11/30/2020","27,680.0","27,560.0","27,900.0","27,410.0","1.16M","0.65%"
"11/27/2020","27,500.0","27,600.0","27,790.0","27,400.0","208.29K","-0.33%"
"11/26/2020","27,590.0","27,420.0","27,740.0","27,400.0","111.35K","-0.40%"
"11/25/2020","27,700.0","28,500.0","28,500.0","27,700.0","338.17K","-2.12%"
"11/24/2020","28,300.0","28,200.0","28,470.0","28,200.0","241.95K","0.35%"
"11/23/2020","28,200.0","27,700.0","28,200.0","27,500.0","459.51K","1.88%"
"11/20/2020","27,680.0","26,760.0","27,680.0","26,760.0","360.22K","2.14%"
"11/19/2020","27,100.0","26,980.0","27,280.0","26,720.0","122.87K","0.37%"
"11/18/2020","27,000.0","26,900.0","27,360.0","26,690.0","663.35K","0.93%"
"11/17/2020","26,750.0","26,700.0","27,300.0","26,550.0","274.78K","1.60%"
"11/13/2020","26,330.0","26,000.0","26,500.0","26,000.0","126.63K","1.50%"
"11/12/2020","25,940.0","26,300.0","26,500.0","25,940.0","265.40K","-3.14%"
"11/11/2020","26,780.0","26,640.0","26,780.0","26,450.0","77.87K","1.06%"
"11/10/2020","26,500.0","26,000.0","26,700.0","26,000.0","114.15K","-1.05%"
"11/09/2020","26,780.0","25,570.0","26,780.0","25,570.0","395.67K","5.02%"
"11/06/2020","25,500.0","25,110.0","25,500.0","24,900.0","193.21K","1.27%"
"11/05/2020","25,180.0","25,180.0","25,300.0","25,130.0","87.54K","0.76%"
"11/04/2020","24,990.0","25,000.0","25,140.0","24,900.0","71.36K","0.77%"
"11/03/2020","24,800.0","24,950.0","25,060.0","24,750.0","48.10K","1.22%"
"10/30/2020","24,500.0","24,600.0","24,600.0","23,900.0","462.13K","2.17%"
"10/29/2020","23,980.0","24,100.0","24,100.0","23,320.0","191.18K","-0.21%"
"10/28/2020","24,030.0","25,100.0","25,120.0","24,030.0","362.58K","-6.46%"
"10/27/2020","25,690.0","25,510.0","25,690.0","25,240.0","268.56K","-0.81%"
"10/26/2020","25,900.0","24,800.0","25,900.0","24,740.0","215.98K","3.64%"
"10/23/2020","24,990.0","24,950.0","25,150.0","24,900.0","78.07K","-0.40%"
"10/22/2020","25,090.0","25,660.0","25,660.0","24,900.0","275.86K","-2.22%"
"10/21/2020","25,660.0","25,500.0","25,790.0","25,500.0","57.79K","-0.54%"
"10/20/2020","25,800.0","25,300.0","25,800.0","25,300.0","179.65K","2.50%"
"10/19/2020","25,170.0","24,320.0","25,170.0","24,320.0","181.60K","3.45%"
"10/16/2020","24,330.0","24,360.0","24,470.0","24,160.0","530.34K","0.12%"
"10/15/2020","24,300.0","24,400.0","24,500.0","24,300.0","217.17K","-2.72%"
"10/14/2020","24,980.0","24,410.0","24,980.0","24,050.0","281.83K","1.54%"
"10/13/2020","24,600.0","24,900.0","24,980.0","24,350.0","140.36K","-5.31%"
"10/09/2020","25,980.0","25,460.0","25,980.0","25,140.0","55.31K","2.04%"
"10/08/2020","25,460.0","25,070.0","25,460.0","24,800.0","76.20K","3.24%"
"10/07/2020","24,660.0","24,810.0","24,810.0","24,560.0","66.54K","-1.83%"
"10/06/2020","25,120.0","24,300.0","25,160.0","24,300.0","443.82K","3.93%"
"10/05/2020","24,170.0","24,760.0","24,780.0","24,130.0","163.90K","-1.35%"
"10/02/2020","24,500.0","24,000.0","24,560.0","24,000.0","41.14K","1.41%"
"10/01/2020","24,160.0","24,700.0","24,700.0","24,000.0","233.30K","-0.49%"
"09/30/2020","24,280.0","24,800.0","24,800.0","23,960.0","194.71K","-0.74%"
"09/29/2020","24,460.0","24,900.0","25,000.0","24,400.0","456.15K","-1.77%"
"09/28/2020","24,900.0","25,040.0","25,200.0","24,820.0","82.84K","-1.19%"
"09/25/2020","25,200.0","24,980.0","25,200.0","24,960.0","54.20K","0.88%"
"09/24/2020","24,980.0","24,780.0","25,240.0","24,780.0","165.14K","-0.08%"
"09/23/2020","25,000.0","25,220.0","25,240.0","24,700.0","72.34K","0.81%"
"09/22/2020","24,800.0","25,360.0","25,360.0","24,800.0","238.44K","-2.13%"
"09/21/2020","25,340.0","25,500.0","25,500.0","25,100.0","142.79K","-3.28%"
"09/18/2020","26,200.0","25,320.0","26,200.0","25,300.0","539.26K","1.95%"
"09/17/2020","25,700.0","25,300.0","25,700.0","25,000.0","156.27K","1.34%"
"09/16/2020","25,360.0","25,360.0","25,900.0","25,300.0","160.90K","0.08%"
"09/15/2020","25,340.0","25,620.0","25,700.0","25,340.0","205.32K","-1.02%"
"09/14/2020","25,600.0","26,180.0","26,580.0","25,600.0","148.16K","-2.14%"
"09/11/2020","26,160.0","27,160.0","27,160.0","25,900.0","153.10K","-1.36%"
"09/10/2020","26,520.0","27,120.0","27,180.0","26,320.0","159.67K","-2.28%"
"09/09/2020","27,140.0","27,280.0","27,440.0","27,120.0","172.02K","0.37%"
"09/08/2020","27,040.0","27,000.0","27,380.0","27,000.0","29.78K","-1.53%"
"09/07/2020","27,460.0","27,360.0","27,460.0","27,360.0","73.92K","0.73%"
"09/04/2020","27,260.0","27,500.0","27,680.0","27,100.0","88.65K","-0.15%"
"09/03/2020","27,300.0","27,240.0","27,540.0","26,980.0","125.19K","-1.44%"
"09/02/2020","27,700.0","27,500.0","28,000.0","27,500.0","268.55K","1.09%"
"09/01/2020","27,400.0","26,000.0","27,400.0","26,000.0","1.07M","5.38%"
"08/31/2020","26,000.0","26,760.0","26,760.0","26,000.0","154.10K","-2.62%"
"08/28/2020","26,700.0","26,920.0","27,120.0","26,700.0","100.01K","-0.07%"
"08/27/2020","26,720.0","27,180.0","27,180.0","26,680.0","103.46K","-1.04%"
"08/26/2020","27,000.0","26,800.0","27,340.0","26,640.0","227.35K","0.75%"
"08/25/2020","26,800.0","26,360.0","26,980.0","26,300.0","190.27K","2.29%"
"08/24/2020","26,200.0","25,940.0","26,400.0","25,700.0","128.59K","2.26%"
"08/21/2020","25,620.0","25,660.0","25,660.0","25,420.0","83.78K","0.39%"
"08/20/2020","25,520.0","25,000.0","25,520.0","24,900.0","147.82K","1.67%"
"08/19/2020","25,100.0","25,180.0","25,800.0","25,100.0","266.51K","-1.65%"
"08/18/2020","25,520.0","24,780.0","25,520.0","24,780.0","219.05K","1.51%"
"08/14/2020","25,140.0","25,040.0","25,200.0","24,900.0","59.14K","-1.41%"
"08/13/2020","25,500.0","24,800.0","25,500.0","24,800.0","93.65K","2.08%"
"08/12/2020","24,980.0","24,800.0","25,000.0","24,600.0","43.26K","0.81%"
"08/11/2020","24,780.0","25,500.0","26,060.0","24,780.0","130.62K","-2.44%"
"08/10/2020","25,400.0","24,600.0","25,400.0","24,500.0","342.21K","1.60%"
"08/06/2020","25,000.0","25,200.0","25,200.0","24,520.0","292.21K","-1.34%"
"08/05/2020","25,340.0","25,480.0","25,480.0","25,000.0","134.83K","1.36%"
"08/04/2020","25,000.0","25,500.0","25,600.0","25,000.0","303.04K","-2.42%"
"08/03/2020","25,620.0","26,800.0","26,800.0","25,620.0","815.59K","-4.40%"
"07/31/2020","26,800.0","26,420.0","26,800.0","25,800.0","3.07M","1.52%"
"07/30/2020","26,400.0","25,500.0","26,460.0","25,500.0","296.99K","-0.38%"
"07/29/2020","26,500.0","26,360.0","26,580.0","26,000.0","280.60K","0.61%"
"07/28/2020","26,340.0","26,600.0","26,700.0","26,200.0","352.91K","-1.35%"
"07/27/2020","26,700.0","25,680.0","26,700.0","25,680.0","345.47K","4.79%"
"07/24/2020","25,480.0","25,300.0","25,600.0","25,200.0","129.70K","0.00%"
"07/23/2020","25,480.0","24,900.0","25,660.0","24,900.0","212.20K","2.33%"
"07/22/2020","24,900.0","24,700.0","25,180.0","24,680.0","202.37K","1.38%"
"07/21/2020","24,560.0","23,900.0","24,800.0","23,900.0","864.61K","0.49%"
"07/17/2020","24,440.0","24,060.0","24,440.0","24,000.0","115.12K","0.49%"
"07/16/2020","24,320.0","23,860.0","24,500.0","23,800.0","96.72K","1.93%"
"07/15/2020","23,860.0","24,680.0","24,680.0","23,860.0","129.69K","-1.08%"
"07/14/2020","24,120.0","24,560.0","24,560.0","23,900.0","358.26K","-2.27%"
"07/13/2020","24,680.0","25,300.0","25,480.0","24,680.0","157.18K","-1.20%"
"07/10/2020","24,980.0","24,800.0","25,080.0","24,800.0","151.79K","0.73%"
"07/09/2020","24,800.0","25,160.0","25,160.0","24,600.0","113.86K","-2.75%"
"07/08/2020","25,500.0","24,520.0","25,500.0","24,380.0","165.98K","5.72%"
"07/07/2020","24,120.0","24,300.0","24,700.0","24,100.0","229.79K","-1.31%"
"07/06/2020","24,440.0","25,480.0","25,480.0","24,440.0","59.51K","-2.08%"
"07/03/2020","24,960.0","24,940.0","24,960.0","24,900.0","13.40K","1.13%"
"07/02/2020","24,680.0","24,600.0","24,680.0","24,020.0","287.72K","2.83%"
"07/01/2020","24,000.0","24,060.0","24,740.0","23,600.0","67.47K","0.00%"
"06/30/2020","24,000.0","24,700.0","24,700.0","23,800.0","119.48K","0.76%"
"06/26/2020","23,820.0","24,940.0","24,980.0","23,820.0","243.46K","-3.72%"
"06/25/2020","24,740.0","25,000.0","25,000.0","24,500.0","170.83K","-1.04%"
"06/24/2020","25,000.0","25,500.0","25,500.0","24,500.0","145.97K","-1.65%"
"06/23/2020","25,420.0","26,900.0","26,900.0","25,180.0","527.67K","-7.16%"
"06/19/2020","27,380.0","25,600.0","27,380.0","25,500.0","793.17K","6.95%"
"06/18/2020","25,600.0","25,200.0","25,680.0","25,140.0","18.02K","0.95%"
"06/17/2020","25,360.0","25,700.0","25,880.0","25,140.0","265.57K","-0.55%"
"06/16/2020","25,500.0","27,500.0","27,500.0","24,100.0","339.04K","-0.78%"
"06/12/2020","25,700.0","25,260.0","26,600.0","25,220.0","124.05K","1.90%"
"06/11/2020","25,220.0","26,140.0","26,340.0","25,000.0","165.33K","-4.11%"
"06/10/2020","26,300.0","29,200.0","29,200.0","26,300.0","685.69K","-9.31%"
"06/09/2020","29,000.0","29,460.0","29,460.0","28,120.0","231.74K","-2.03%"
"06/08/2020","29,600.0","28,800.0","29,600.0","28,600.0","318.69K","3.50%"
"06/05/2020","28,600.0","27,800.0","28,940.0","26,840.0","260.73K","4.69%"
"06/04/2020","27,320.0","26,520.0","27,320.0","26,460.0","424.14K","1.19%"
"06/03/2020","27,000.0","25,000.0","27,000.0","25,000.0","356.90K","8.00%"
"06/02/2020","25,000.0","25,100.0","25,460.0","25,000.0","221.34K","-0.08%"
"06/01/2020","25,020.0","24,700.0","25,500.0","24,260.0","212.88K","0.08%"
"05/29/2020","25,000.0","23,600.0","25,000.0","23,180.0","2.02M","5.49%"
"05/28/2020","23,700.0","23,880.0","23,900.0","23,600.0","222.70K","-1.17%"
"05/27/2020","23,980.0","22,660.0","23,980.0","22,500.0","726.66K","7.53%"
"05/26/2020","22,300.0","21,500.0","22,680.0","21,500.0","286.48K","5.09%"
"05/22/2020","21,220.0","21,520.0","21,580.0","21,200.0","143.13K","-2.21%"
"05/21/2020","21,700.0","21,780.0","21,860.0","21,480.0","113.82K","0.84%"
"05/20/2020","21,520.0","21,620.0","21,680.0","21,140.0","197.75K","-0.46%"
"05/19/2020","21,620.0","22,300.0","22,300.0","21,500.0","233.59K","-5.18%"
"05/18/2020","22,800.0","22,460.0","22,800.0","21,600.0","384.02K","5.95%"
"05/15/2020","21,520.0","21,300.0","21,780.0","21,300.0","246.86K","0.19%"
"05/14/2020","21,480.0","21,500.0","21,760.0","21,000.0","254.12K","-3.50%"
"05/13/2020","22,260.0","23,180.0","23,180.0","21,700.0","482.26K","-5.28%"
"05/12/2020","23,500.0","23,600.0","23,860.0","23,000.0","386.85K","-0.42%"
"05/11/2020","23,600.0","23,500.0","23,700.0","23,120.0","190.79K","-1.67%"
"05/08/2020","24,000.0","24,240.0","24,360.0","23,540.0","179.81K","-0.99%"
"05/07/2020","24,240.0","24,200.0","24,240.0","23,200.0","198.74K","5.39%"
"05/06/2020","23,000.0","23,720.0","23,720.0","23,000.0","134.03K","-3.04%"
"05/05/2020","23,720.0","24,200.0","24,600.0","23,600.0","186.86K","-1.74%"
"05/04/2020","24,140.0","25,000.0","25,300.0","24,140.0","210.09K","-4.66%"
"04/30/2020","25,320.0","24,800.0","25,800.0","24,800.0","401.60K","1.20%"
"04/29/2020","25,020.0","25,600.0","26,320.0","24,900.0","381.55K","-1.88%"
"04/28/2020","25,500.0","24,800.0","25,540.0","24,560.0","395.49K","4.08%"
"04/27/2020","24,500.0","23,900.0","24,800.0","23,100.0","253.68K","6.34%"
"04/24/2020","23,040.0","24,500.0","24,500.0","23,040.0","205.10K","-5.96%"
"04/23/2020","24,500.0","25,700.0","25,700.0","24,040.0","179.47K","-1.13%"
"04/22/2020","24,780.0","25,000.0","25,000.0","23,940.0","324.50K","-0.08%"
"04/21/2020","24,800.0","26,000.0","26,000.0","24,300.0","428.65K","-5.34%"
"04/20/2020","26,200.0","26,100.0","26,800.0","26,000.0","111.32K","-1.13%"
"04/17/2020","26,500.0","27,140.0","27,140.0","26,500.0","142.46K","-1.41%"
"04/16/2020","26,880.0","26,040.0","26,880.0","25,800.0","224.72K","0.30%"
"04/15/2020","26,800.0","26,700.0","27,420.0","25,540.0","205.20K","0.30%"
"04/14/2020","26,720.0","26,960.0","28,680.0","26,720.0","183.49K","-0.89%"
"04/13/2020","26,960.0","26,200.0","26,960.0","25,500.0","104.94K","3.30%"
"04/08/2020","26,100.0","25,800.0","26,500.0","25,360.0","239.19K","0.38%"
"04/07/2020","26,000.0","26,000.0","27,020.0","25,760.0","421.29K","2.36%"
"04/06/2020","25,400.0","24,400.0","25,900.0","24,020.0","305.28K","6.72%"
"04/03/2020","23,800.0","23,940.0","23,940.0","23,460.0","446.59K","-4.42%"
"04/02/2020","24,900.0","23,500.0","24,900.0","23,080.0","192.25K","3.75%"
"04/01/2020","24,000.0","24,120.0","24,120.0","23,220.0","291.11K","-0.41%"
"03/31/2020","24,100.0","24,300.0","25,080.0","24,100.0","439.91K","-3.75%"
"03/30/2020","25,040.0","25,020.0","26,720.0","24,700.0","241.93K","-2.57%"
"03/27/2020","25,700.0","25,620.0","27,000.0","23,000.0","615.58K","-0.39%"
"03/26/2020","25,800.0","22,200.0","26,100.0","22,200.0","364.50K","17.27%"
"03/25/2020","22,000.0","18,900.0","22,400.0","18,900.0","155.06K","24.29%"
"03/24/2020","17,700.0","18,500.0","19,700.0","17,700.0","613.83K","-5.35%"
"03/20/2020","18,700.0","21,700.0","22,000.0","18,700.0","644.19K","-8.33%"
"03/19/2020","20,400.0","20,000.0","21,200.0","19,980.0","115.07K","2.00%"
"03/18/2020","20,000.0","22,880.0","22,880.0","18,680.0","194.29K","-12.59%"
"03/17/2020","22,880.0","23,500.0","25,000.0","22,880.0","466.41K","-2.64%"
"03/16/2020","23,500.0","27,500.0","27,500.0","23,100.0","195.59K","-17.83%"
"03/12/2020","28,600.0","28,300.0","28,600.0","27,000.0","129.14K","-4.35%"
"03/11/2020","29,900.0","31,600.0","31,700.0","29,900.0","212.31K","-5.74%"
"03/10/2020","31,720.0","31,440.0","32,900.0","31,260.0","472.57K","0.95%"
"03/09/2020","31,420.0","33,600.0","33,860.0","31,420.0","301.24K","-14.39%"
"03/06/2020","36,700.0","37,000.0","37,620.0","36,700.0","104.82K","-2.24%"
"03/05/2020","37,540.0","37,500.0","38,000.0","37,500.0","102.51K","0.11%"
"03/04/2020","37,500.0","37,980.0","38,220.0","37,260.0","410.36K","2.07%"
"03/03/2020","36,740.0","38,420.0","40,380.0","36,740.0","455.30K","-3.62%"
"03/02/2020","38,120.0","39,680.0","40,120.0","38,120.0","162.42K","-2.26%"
"02/28/2020","39,000.0","39,740.0","39,900.0","38,700.0","336.34K","-1.27%"
"02/27/2020","39,500.0","39,680.0","41,200.0","39,200.0","165.69K","-0.45%"
"02/26/2020","39,680.0","40,340.0","41,200.0","39,680.0","167.00K","-1.64%"
"02/25/2020","40,340.0","40,080.0","41,640.0","40,080.0","322.77K","0.65%"
"02/24/2020","40,080.0","40,360.0","40,380.0","39,740.0","86.08K","-1.09%"
"02/21/2020","40,520.0","43,600.0","43,600.0","40,320.0","246.16K","-7.28%"
"02/20/2020","43,700.0","44,700.0","44,700.0","43,700.0","58.15K","-1.09%"
"02/19/2020","44,180.0","44,240.0","44,440.0","43,900.0","229.23K","0.64%"
"02/18/2020","43,900.0","44,400.0","44,460.0","43,900.0","163.57K","-1.26%"
"02/17/2020","44,460.0","44,540.0","44,680.0","44,440.0","49.52K","-0.54%"
"02/14/2020","44,700.0","44,480.0","44,700.0","44,380.0","68.77K","0.49%"
"02/13/2020","44,480.0","43,980.0","44,480.0","43,920.0","32.11K","1.14%"
"02/12/2020","43,980.0","43,900.0","44,300.0","43,900.0","64.78K","0.05%"
"02/11/2020","43,960.0","43,700.0","44,840.0","43,700.0","123.38K","-1.17%"
"02/10/2020","44,480.0","44,480.0","44,520.0","43,960.0","334.41K","0.45%"
"02/07/2020","44,280.0","44,200.0","44,500.0","44,000.0","89.37K","0.18%"
"02/06/2020","44,200.0","43,780.0","44,200.0","43,720.0","178.05K","0.96%"
"02/05/2020","43,780.0","43,500.0","43,900.0","43,480.0","186.12K","1.25%"
"02/04/2020","43,240.0","42,940.0","43,500.0","42,600.0","160.51K","2.03%"
"02/03/2020","42,380.0","42,540.0","42,980.0","42,000.0","82.37K","-0.14%"
"01/31/2020","42,440.0","42,720.0","42,720.0","42,440.0","456.64K","-0.66%"
"01/30/2020","42,720.0","43,200.0","43,200.0","42,400.0","217.91K","-0.05%"
"01/29/2020","42,740.0","42,600.0","43,140.0","42,500.0","186.12K","0.33%"
"01/28/2020","42,600.0","43,240.0","43,240.0","42,600.0","140.88K","-0.28%"
"01/27/2020","42,720.0","43,680.0","43,680.0","42,720.0","46.25K","-2.69%"
"01/24/2020","43,900.0","43,700.0","44,000.0","43,700.0","92.78K","0.41%"
"01/23/2020","43,720.0","43,700.0","44,400.0","43,700.0","35.59K","0.09%"
"01/22/2020","43,680.0","44,000.0","44,460.0","43,680.0","21.68K","-0.77%"
"01/21/2020","44,020.0","44,580.0","44,580.0","44,020.0","71.42K","-1.26%"
"01/20/2020","44,580.0","44,500.0","44,580.0","43,920.0","9.93K","-0.04%"
"01/17/2020","44,600.0","44,000.0","44,680.0","43,980.0","108.05K","1.64%"
"01/16/2020","43,880.0","43,220.0","44,000.0","43,080.0","82.25K","2.09%"
"01/15/2020","42,980.0","42,620.0","42,980.0","42,600.0","169.97K","-0.05%"
"01/14/2020","43,000.0","42,960.0","43,000.0","42,600.0","83.56K","1.08%"
"01/13/2020","42,540.0","42,520.0","42,900.0","42,500.0","76.28K","-0.23%"
"01/10/2020","42,640.0","42,620.0","43,380.0","42,500.0","60.87K","-1.52%"
"01/09/2020","43,300.0","43,500.0","43,500.0","42,500.0","112.47K","-0.37%"
"01/08/2020","43,460.0","44,480.0","44,480.0","42,580.0","146.91K","-0.78%"
"01/07/2020","43,800.0","44,180.0","44,180.0","43,540.0","72.68K","-1.13%"
"01/03/2020","44,300.0","44,360.0","44,360.0","43,900.0","151.96K","-0.18%"
"01/02/2020","44,380.0","44,000.0","44,380.0","43,500.0","31.41K","0.86%"
