19/07/2021;10,300.00
16/07/2021;10,500.00
15/07/2021;10,520.00
14/07/2021;10,520.00
13/07/2021;10,450.00
12/07/2021;10,550.00
9/07/2021;10,420.00
8/07/2021;10,500.00
7/07/2021;10,510.00
6/07/2021;10,590.00
2/07/2021;10,500.00
1/07/2021;10,100.00
30/06/2021;10,000.00
29/06/2021;10,400.00
28/06/2021;10,770.00
25/06/2021;10,800.00
24/06/2021;10,560.00
23/06/2021;10,200.00
22/06/2021;10,310.00
21/06/2021;10,310.00
18/06/2021;10,500.00
17/06/2021;10,190.00
16/06/2021;10,100.00
15/06/2021;10,200.00
11/06/2021;10,290.00
10/06/2021;10,380.00
9/06/2021;10,200.00
8/06/2021;10,320.00
4/06/2021;10,220.00
3/06/2021;10,340.00
2/06/2021;10,250.00
1/06/2021;10,220.00
31/05/2021;10,100.00
28/05/2021;10,270.00
27/05/2021;9,000.00
26/05/2021;9,910.00
25/05/2021;9,915.00
24/05/2021;10,380.00
21/05/2021;10,780.00
20/05/2021;10,980.00
19/05/2021;10,700.00
18/05/2021;11,000.00
14/05/2021;11,280.00
13/05/2021;11,050.00
12/05/2021;11,160.00
11/05/2021;11,400.00
10/05/2021;11,800.00
7/05/2021;11,300.00
6/05/2021;10,600.00
5/05/2021;10,190.00
4/05/2021;10,020.00
3/05/2021;9,930.00
30/04/2021;10,550.00
29/04/2021;10,810.00
28/04/2021;11,040.00
27/04/2021;10,990.00
26/04/2021;11,000.00
23/04/2021;11,120.00
22/04/2021;11,350.00
21/04/2021;11,400.00
20/04/2021;11,430.00
19/04/2021;11,360.00
16/04/2021;11,520.00
15/04/2021;11,400.00
14/04/2021;11,500.00
13/04/2021;11,500.00
12/04/2021;11,570.00
9/04/2021;11,700.00
8/04/2021;11,880.00
7/04/2021;12,000.00
6/04/2021;12,010.00
5/04/2021;11,780.00
31/03/2021;11,780.00
30/03/2021;11,850.00
29/03/2021;11,590.00
26/03/2021;11,570.00
25/03/2021;11,600.00
24/03/2021;11,650.00
23/03/2021;11,490.00
19/03/2021;11,400.00
18/03/2021;11,900.00
17/03/2021;12,240.00
16/03/2021;12,400.00
15/03/2021;12,500.00
12/03/2021;12,840.00
11/03/2021;12,940.00
10/03/2021;12,780.00
9/03/2021;12,580.00
8/03/2021;12,420.00
5/03/2021;12,400.00
4/03/2021;12,500.00
3/03/2021;12,790.00
2/03/2021;13,000.00
1/03/2021;13,060.00
25/02/2021;12,850.00
24/02/2021;12,880.00
23/02/2021;12,780.00
22/02/2021;12,840.00
19/02/2021;12,640.00
18/02/2021;12,830.00
17/02/2021;13,030.00
16/02/2021;13,110.00
15/02/2021;13,150.00
12/02/2021;13,280.00
11/02/2021;13,090.00
10/02/2021;13,150.00
9/02/2021;13,280.00
8/02/2021;13,300.00
5/02/2021;13,210.00
4/02/2021;13,240.00
3/02/2021;13,420.00
2/02/2021;13,560.00
1/02/2021;13,010.00
29/01/2021;13,300.00
28/01/2021;13,740.00
27/01/2021;13,570.00
26/01/2021;13,560.00
25/01/2021;13,750.00
19/01/2021;13,960.00
18/01/2021;13,900.00
15/01/2021;14,000.00
14/01/2021;14,000.00
13/01/2021;13,730.00
12/01/2021;13,920.00
8/01/2021;13,800.00
7/01/2021;13,430.00
6/01/2021;14,110.00
5/01/2021;13,900.00
4/01/2021;13,990.00
30/12/2020;13,900.00
29/12/2020;14,500.00
28/12/2020;14,080.00
23/12/2020;13,800.00
22/12/2020;13,440.00
21/12/2020;13,280.00
18/12/2020;14,050.00
17/12/2020;14,300.00
16/12/2020;14,050.00
15/12/2020;13,710.00
14/12/2020;13,740.00
11/12/2020;13,100.00
10/12/2020;13,000.00
9/12/2020;13,420.00
7/12/2020;13,200.00
4/12/2020;13,000.00
3/12/2020;12,320.00
2/12/2020;12,200.00
1/12/2020;12,390.00
30/11/2020;12,000.00
27/11/2020;12,060.00
26/11/2020;12,300.00
25/11/2020;12,230.00
24/11/2020;12,290.00
23/11/2020;12,090.00
20/11/2020;11,900.00
19/11/2020;11,860.00
18/11/2020;11,900.00
17/11/2020;11,790.00
13/11/2020;11,500.00
12/11/2020;11,600.00
11/11/2020;11,700.00
10/11/2020;11,670.00
9/11/2020;11,800.00
6/11/2020;11,370.00
5/11/2020;11,240.00
4/11/2020;11,080.00
3/11/2020;10,820.00
30/10/2020;10,620.00
29/10/2020;10,210.00
28/10/2020;9,915.00
27/10/2020;10,780.00
26/10/2020;10,980.00
23/10/2020;10,910.00
22/10/2020;10,990.00
21/10/2020;11,000.00
20/10/2020;11,020.00
19/10/2020;10,810.00
16/10/2020;10,950.00
15/10/2020;10,860.00
14/10/2020;10,880.00
13/10/2020;10,720.00
9/10/2020;11,200.00
8/10/2020;11,210.00
7/10/2020;11,220.00
6/10/2020;11,400.00
5/10/2020;11,560.00
2/10/2020;11,520.00
1/10/2020;11,700.00
30/09/2020;11,600.00
29/09/2020;11,380.00
28/09/2020;11,260.00
25/09/2020;11,060.00
24/09/2020;11,100.00
23/09/2020;11,280.00
22/09/2020;11,580.00
21/09/2020;11,500.00
18/09/2020;11,500.00
17/09/2020;11,680.00
16/09/2020;11,660.00
15/09/2020;11,660.00
14/09/2020;11,860.00
11/09/2020;12,100.00
10/09/2020;12,500.00
9/09/2020;12,640.00
8/09/2020;12,220.00
7/09/2020;12,200.00
4/09/2020;12,180.00
3/09/2020;12,180.00
2/09/2020;12,400.00
1/09/2020;12,400.00
31/08/2020;11,920.00
28/08/2020;11,900.00
27/08/2020;11,900.00
26/08/2020;11,960.00
25/08/2020;11,820.00
24/08/2020;11,320.00
21/08/2020;10,980.00
20/08/2020;10,740.00
19/08/2020;10,720.00
18/08/2020;10,600.00
14/08/2020;10,300.00
13/08/2020;10,400.00
12/08/2020;10,320.00
11/08/2020;10,280.00
10/08/2020;10,320.00
6/08/2020;10,360.00
5/08/2020;10,320.00
4/08/2020;10,200.00
3/08/2020;10,300.00
31/07/2020;10,200.00
30/07/2020;10,460.00
29/07/2020;10,500.00
28/07/2020;10,580.00
27/07/2020;10,880.00
24/07/2020;11,080.00
23/07/2020;11,080.00
22/07/2020;10,800.00
21/07/2020;10,640.00
17/07/2020;10,320.00
16/07/2020;10,320.00
15/07/2020;10,300.00
14/07/2020;10,240.00
13/07/2020;10,400.00
10/07/2020;10,280.00
9/07/2020;10,340.00
8/07/2020;10,300.00
7/07/2020;10,280.00
6/07/2020;10,140.00
3/07/2020;9,740.00
2/07/2020;9,750.00
1/07/2020;9,750.00
30/06/2020;9,940.00
26/06/2020;9,960.00
25/06/2020;9,990.00
24/06/2020;9,950.00
23/06/2020;10,180.00
19/06/2020;10,860.00
18/06/2020;9,870.00
17/06/2020;9,800.00
16/06/2020;9,700.00
12/06/2020;9,540.00
11/06/2020;9,200.00
10/06/2020;9,900.00
9/06/2020;9,860.00
8/06/2020;10,120.00
5/06/2020;9,800.00
4/06/2020;9,160.00
3/06/2020;9,010.00
2/06/2020;9,000.00
1/06/2020;9,000.00
29/05/2020;8,700.00
28/05/2020;7,910.00
27/05/2020;8,290.00
26/05/2020;8,120.00
22/05/2020;8,120.00
21/05/2020;8,300.00
20/05/2020;8,520.00
19/05/2020;8,630.00
18/05/2020;8,460.00
15/05/2020;8,360.00
14/05/2020;8,250.00
13/05/2020;8,030.00
12/05/2020;8,700.00
11/05/2020;8,900.00
8/05/2020;8,880.00
7/05/2020;9,000.00
6/05/2020;8,900.00
5/05/2020;9,230.00
4/05/2020;9,360.00
30/04/2020;9,220.00
29/04/2020;9,350.00
28/04/2020;8,900.00
27/04/2020;8,600.00
24/04/2020;9,110.00
23/04/2020;9,580.00
22/04/2020;9,910.00
21/04/2020;10,500.00
20/04/2020;11,180.00
17/04/2020;11,300.00
16/04/2020;11,280.00
15/04/2020;11,580.00
14/04/2020;11,520.00
13/04/2020;11,660.00
8/04/2020;11,580.00
7/04/2020;11,360.00
6/04/2020;11,800.00
3/04/2020;12,100.00
2/04/2020;11,080.00
1/04/2020;10,700.00
31/03/2020;12,320.00
30/03/2020;13,680.00
27/03/2020;13,640.00
26/03/2020;13,940.00
25/03/2020;10,460.00
24/03/2020;8,000.00
20/03/2020;7,380.00
19/03/2020;7,010.00
18/03/2020;7,430.00
17/03/2020;9,300.00
16/03/2020;8,920.00
12/03/2020;10,900.00
11/03/2020;13,300.00
10/03/2020;14,220.00
9/03/2020;13,800.00
6/03/2020;15,780.00
5/03/2020;16,120.00
4/03/2020;16,340.00
3/03/2020;15,600.00
2/03/2020;15,380.00
28/02/2020;15,000.00
27/02/2020;15,840.00
26/02/2020;15,840.00
25/02/2020;16,500.00
24/02/2020;17,380.00
21/02/2020;17,260.00
20/02/2020;17,500.00
19/02/2020;17,780.00
18/02/2020;17,520.00
17/02/2020;17,820.00
14/02/2020;17,960.00
13/02/2020;17,780.00
12/02/2020;17,700.00
11/02/2020;17,340.00
10/02/2020;17,200.00
7/02/2020;17,860.00
6/02/2020;18,260.00
5/02/2020;18,300.00
4/02/2020;18,080.00
3/02/2020;17,540.00
31/01/2020;17,480.00
30/01/2020;18,100.00
29/01/2020;17,800.00
28/01/2020;17,500.00
27/01/2020;17,780.00
24/01/2020;17,960.00
23/01/2020;18,120.00
22/01/2020;18,020.00
21/01/2020;18,120.00
20/01/2020;17,920.00
17/01/2020;18,100.00
16/01/2020;18,000.00
15/01/2020;18,000.00
14/01/2020;18,380.00
13/01/2020;18,160.00
10/01/2020;18,400.00
9/01/2020;18,360.00
8/01/2020;18,420.00
7/01/2020;18,820.00
3/01/2020;18,980.00
2/01/2020;18,200.00
